Município1;Código Município IBGE;UF1;Data;Média de Índice De Isolamento
PRESIDENTE PRUDENTE;3541406;SP;quinta-feira, 12/03;26%
PRESIDENTE PRUDENTE;3541406;SP;sexta-feira, 06/03;28%
PRESIDENTE PRUDENTE;3541406;SP;quinta-feira, 05/03;30%
RIBEIRÃO PIRES;3543303;SP;domingo, 06/09;45%
RIBEIRÃO PIRES;3543303;SP;sábado, 05/09;42%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 04/09;39%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 03/09;39%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 02/09;40%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 01/09;41%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 31/08;41%
RIBEIRÃO PIRES;3543303;SP;domingo, 30/08;47%
RIBEIRÃO PIRES;3543303;SP;sábado, 29/08;42%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 28/08;40%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 27/08;41%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 26/08;41%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 25/08;42%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 24/08;42%
RIBEIRÃO PIRES;3543303;SP;domingo, 23/08;50%
RIBEIRÃO PIRES;3543303;SP;sábado, 22/08;45%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 21/08;40%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 20/08;42%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 19/08;42%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 18/08;42%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 17/08;41%
RIBEIRÃO PIRES;3543303;SP;domingo, 16/08;50%
RIBEIRÃO PIRES;3543303;SP;sábado, 15/08;43%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 14/08;40%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 13/08;41%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 12/08;41%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 11/08;40%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 10/08;41%
RIBEIRÃO PIRES;3543303;SP;domingo, 09/08;46%
RIBEIRÃO PIRES;3543303;SP;sábado, 08/08;41%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 07/08;38%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 06/08;39%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 05/08;39%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 04/08;40%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 03/08;41%
RIBEIRÃO PIRES;3543303;SP;domingo, 02/08;49%
RIBEIRÃO PIRES;3543303;SP;sábado, 01/08;43%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 31/07;41%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 30/07;42%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 29/07;42%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 28/07;41%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 27/07;43%
RIBEIRÃO PIRES;3543303;SP;domingo, 26/07;50%
RIBEIRÃO PIRES;3543303;SP;sábado, 25/07;44%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 24/07;40%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 23/07;41%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 22/07;41%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 21/07;41%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 20/07;41%
RIBEIRÃO PIRES;3543303;SP;domingo, 19/07;50%
RIBEIRÃO PIRES;3543303;SP;sábado, 18/07;44%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 17/07;42%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 16/07;43%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 15/07;43%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 14/07;42%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 13/07;43%
RIBEIRÃO PIRES;3543303;SP;domingo, 12/07;49%
RIBEIRÃO PIRES;3543303;SP;sábado, 11/07;45%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 10/07;43%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 09/07;44%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 08/07;43%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 07/07;43%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 06/07;43%
RIBEIRÃO PIRES;3543303;SP;domingo, 05/07;50%
RIBEIRÃO PIRES;3543303;SP;sábado, 04/07;45%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 03/07;43%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 02/07;44%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 01/07;41%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 30/06;43%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 29/06;45%
RIBEIRÃO PIRES;3543303;SP;domingo, 28/06;52%
RIBEIRÃO PIRES;3543303;SP;sábado, 27/06;48%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 26/06;44%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 25/06;43%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 24/06;44%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 23/06;44%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 22/06;45%
RIBEIRÃO PIRES;3543303;SP;domingo, 21/06;51%
RIBEIRÃO PIRES;3543303;SP;sábado, 20/06;47%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 19/06;44%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 18/06;44%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 17/06;45%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 16/06;45%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 15/06;46%
RIBEIRÃO PIRES;3543303;SP;domingo, 14/06;51%
RIBEIRÃO PIRES;3543303;SP;sábado, 13/06;47%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 12/06;45%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 11/06;48%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 10/06;46%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 09/06;46%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 08/06;46%
RIBEIRÃO PIRES;3543303;SP;domingo, 07/06;53%
RIBEIRÃO PIRES;3543303;SP;sábado, 06/06;47%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 05/06;45%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 04/06;46%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 03/06;45%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 02/06;47%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 01/06;46%
RIBEIRÃO PIRES;3543303;SP;domingo, 31/05;54%
RIBEIRÃO PIRES;3543303;SP;sábado, 30/05;51%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 29/05;45%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 28/05;47%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 27/05;46%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 26/05;46%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 25/05;52%
RIBEIRÃO PIRES;3543303;SP;domingo, 24/05;56%
RIBEIRÃO PIRES;3543303;SP;sábado, 23/05;51%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 22/05;49%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 21/05;48%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 20/05;47%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 19/05;47%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 18/05;47%
RIBEIRÃO PIRES;3543303;SP;domingo, 17/05;55%
RIBEIRÃO PIRES;3543303;SP;sábado, 16/05;50%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 15/05;58%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 14/05;58%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 13/05;57%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 12/05;53%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 11/05;57%
RIBEIRÃO PIRES;3543303;SP;domingo, 10/05;64%
RIBEIRÃO PIRES;3543303;SP;sábado, 09/05;59%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 08/05;50%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 07/05;58%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 06/05;55%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 05/05;57%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 04/05;57%
RIBEIRÃO PIRES;3543303;SP;domingo, 03/05;69%
RIBEIRÃO PIRES;3543303;SP;sábado, 02/05;62%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 01/05;65%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 30/04;56%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 29/04;58%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 28/04;58%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 27/04;58%
RIBEIRÃO PIRES;3543303;SP;domingo, 26/04;68%
RIBEIRÃO PIRES;3543303;SP;sábado, 25/04;61%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 24/04;58%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 23/04;59%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 22/04;58%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 21/04;66%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 20/04;61%
RIBEIRÃO PIRES;3543303;SP;domingo, 19/04;69%
RIBEIRÃO PIRES;3543303;SP;sábado, 18/04;63%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 17/04;59%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 16/04;59%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 15/04;59%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 14/04;59%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 13/04;61%
RIBEIRÃO PIRES;3543303;SP;domingo, 12/04;71%
RIBEIRÃO PIRES;3543303;SP;sábado, 11/04;66%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 10/04;70%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 09/04;60%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 08/04;60%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 07/04;61%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 06/04;61%
RIBEIRÃO PIRES;3543303;SP;domingo, 05/04;68%
RIBEIRÃO PIRES;3543303;SP;sábado, 04/04;67%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 03/04;59%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 02/04;63%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 01/04;65%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 31/03;65%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 30/03;65%
RIBEIRÃO PIRES;3543303;SP;domingo, 29/03;67%
RIBEIRÃO PIRES;3543303;SP;sábado, 28/03;64%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 27/03;61%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 26/03;61%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 25/03;62%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 24/03;61%
RIBEIRÃO PIRES;3543303;SP;segunda-feira, 23/03;59%
RIBEIRÃO PIRES;3543303;SP;domingo, 22/03;63%
RIBEIRÃO PIRES;3543303;SP;sábado, 21/03;60%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 20/03;50%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 19/03;53%
RIBEIRÃO PIRES;3543303;SP;quarta-feira, 18/03;45%
RIBEIRÃO PIRES;3543303;SP;terça-feira, 17/03;46%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 13/03;38%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 12/03;36%
RIBEIRÃO PIRES;3543303;SP;sexta-feira, 06/03;38%
RIBEIRÃO PIRES;3543303;SP;quinta-feira, 05/03;39%
RIBEIRÃO PRETO;3543402;SP;domingo, 06/09;48%
RIBEIRÃO PRETO;3543402;SP;sábado, 05/09;42%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 04/09;39%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 03/09;40%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 02/09;40%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 01/09;41%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 31/08;41%
RIBEIRÃO PRETO;3543402;SP;domingo, 30/08;49%
RIBEIRÃO PRETO;3543402;SP;sábado, 29/08;41%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 28/08;40%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 27/08;41%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 26/08;41%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 25/08;42%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 24/08;42%
RIBEIRÃO PRETO;3543402;SP;domingo, 23/08;50%
RIBEIRÃO PRETO;3543402;SP;sábado, 22/08;44%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 21/08;41%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 20/08;41%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 19/08;42%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 18/08;42%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 17/08;42%
RIBEIRÃO PRETO;3543402;SP;domingo, 16/08;53%
RIBEIRÃO PRETO;3543402;SP;sábado, 15/08;45%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 14/08;41%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 13/08;41%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 12/08;41%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 11/08;42%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 10/08;42%
RIBEIRÃO PRETO;3543402;SP;domingo, 09/08;49%
RIBEIRÃO PRETO;3543402;SP;sábado, 08/08;44%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 07/08;40%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 06/08;42%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 05/08;42%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 04/08;43%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 03/08;43%
RIBEIRÃO PRETO;3543402;SP;domingo, 02/08;52%
RIBEIRÃO PRETO;3543402;SP;sábado, 01/08;46%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 31/07;41%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 30/07;43%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 29/07;42%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 28/07;43%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 27/07;44%
RIBEIRÃO PRETO;3543402;SP;domingo, 26/07;53%
RIBEIRÃO PRETO;3543402;SP;sábado, 25/07;46%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 24/07;42%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 23/07;43%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 22/07;42%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 21/07;43%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 20/07;43%
RIBEIRÃO PRETO;3543402;SP;domingo, 19/07;50%
RIBEIRÃO PRETO;3543402;SP;sábado, 18/07;46%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 17/07;43%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 16/07;44%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 15/07;44%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 14/07;45%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 13/07;45%
RIBEIRÃO PRETO;3543402;SP;domingo, 12/07;51%
RIBEIRÃO PRETO;3543402;SP;sábado, 11/07;47%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 10/07;44%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 09/07;45%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 08/07;44%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 07/07;44%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 06/07;44%
RIBEIRÃO PRETO;3543402;SP;domingo, 05/07;50%
RIBEIRÃO PRETO;3543402;SP;sábado, 04/07;47%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 03/07;44%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 02/07;45%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 01/07;45%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 30/06;45%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 29/06;45%
RIBEIRÃO PRETO;3543402;SP;domingo, 28/06;50%
RIBEIRÃO PRETO;3543402;SP;sábado, 27/06;46%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 26/06;44%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 25/06;45%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 24/06;45%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 23/06;45%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 22/06;45%
RIBEIRÃO PRETO;3543402;SP;domingo, 21/06;51%
RIBEIRÃO PRETO;3543402;SP;sábado, 20/06;47%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 19/06;46%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 18/06;44%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 17/06;45%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 16/06;45%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 15/06;45%
RIBEIRÃO PRETO;3543402;SP;domingo, 14/06;51%
RIBEIRÃO PRETO;3543402;SP;sábado, 13/06;47%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 12/06;44%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 11/06;48%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 10/06;44%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 09/06;45%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 08/06;45%
RIBEIRÃO PRETO;3543402;SP;domingo, 07/06;51%
RIBEIRÃO PRETO;3543402;SP;sábado, 06/06;48%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 05/06;44%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 04/06;45%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 03/06;45%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 02/06;45%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 01/06;45%
RIBEIRÃO PRETO;3543402;SP;domingo, 31/05;51%
RIBEIRÃO PRETO;3543402;SP;sábado, 30/05;49%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 29/05;45%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 28/05;46%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 27/05;45%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 26/05;45%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 25/05;50%
RIBEIRÃO PRETO;3543402;SP;domingo, 24/05;52%
RIBEIRÃO PRETO;3543402;SP;sábado, 23/05;47%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 22/05;44%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 21/05;46%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 20/05;46%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 19/05;46%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 18/05;46%
RIBEIRÃO PRETO;3543402;SP;domingo, 17/05;51%
RIBEIRÃO PRETO;3543402;SP;sábado, 16/05;48%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 15/05;38%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 14/05;39%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 13/05;39%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 12/05;39%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 11/05;40%
RIBEIRÃO PRETO;3543402;SP;domingo, 10/05;48%
RIBEIRÃO PRETO;3543402;SP;sábado, 09/05;44%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 08/05;38%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 07/05;39%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 06/05;39%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 05/05;40%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 04/05;40%
RIBEIRÃO PRETO;3543402;SP;domingo, 03/05;53%
RIBEIRÃO PRETO;3543402;SP;sábado, 02/05;47%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 01/05;50%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 30/04;39%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 29/04;40%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 28/04;40%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 27/04;41%
RIBEIRÃO PRETO;3543402;SP;domingo, 26/04;54%
RIBEIRÃO PRETO;3543402;SP;sábado, 25/04;47%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 24/04;41%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 23/04;41%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 22/04;41%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 21/04;53%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 20/04;44%
RIBEIRÃO PRETO;3543402;SP;domingo, 19/04;55%
RIBEIRÃO PRETO;3543402;SP;sábado, 18/04;48%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 17/04;41%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 16/04;42%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 15/04;43%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 14/04;44%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 13/04;44%
RIBEIRÃO PRETO;3543402;SP;domingo, 12/04;54%
RIBEIRÃO PRETO;3543402;SP;sábado, 11/04;50%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 10/04;54%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 09/04;41%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 08/04;46%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 07/04;47%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 06/04;48%
RIBEIRÃO PRETO;3543402;SP;domingo, 05/04;56%
RIBEIRÃO PRETO;3543402;SP;sábado, 04/04;55%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 03/04;50%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 02/04;51%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 01/04;51%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 31/03;51%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 30/03;51%
RIBEIRÃO PRETO;3543402;SP;domingo, 29/03;56%
RIBEIRÃO PRETO;3543402;SP;sábado, 28/03;54%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 27/03;50%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 26/03;51%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 25/03;52%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 24/03;50%
RIBEIRÃO PRETO;3543402;SP;segunda-feira, 23/03;48%
RIBEIRÃO PRETO;3543402;SP;domingo, 22/03;54%
RIBEIRÃO PRETO;3543402;SP;sábado, 21/03;54%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 20/03;40%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 19/03;39%
RIBEIRÃO PRETO;3543402;SP;quarta-feira, 18/03;36%
RIBEIRÃO PRETO;3543402;SP;terça-feira, 17/03;34%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 13/03;28%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 12/03;26%
RIBEIRÃO PRETO;3543402;SP;sexta-feira, 06/03;28%
RIBEIRÃO PRETO;3543402;SP;quinta-feira, 05/03;29%
RIO CLARO;3543907;SP;domingo, 06/09;40%
RIO CLARO;3543907;SP;sábado, 05/09;36%
RIO CLARO;3543907;SP;sexta-feira, 04/09;36%
RIO CLARO;3543907;SP;quinta-feira, 03/09;37%
RIO CLARO;3543907;SP;quarta-feira, 02/09;38%
RIO CLARO;3543907;SP;terça-feira, 01/09;39%
RIO CLARO;3543907;SP;segunda-feira, 31/08;39%
RIO CLARO;3543907;SP;domingo, 30/08;45%
RIO CLARO;3543907;SP;sábado, 29/08;38%
RIO CLARO;3543907;SP;sexta-feira, 28/08;37%
RIO CLARO;3543907;SP;quinta-feira, 27/08;39%
RIO CLARO;3543907;SP;quarta-feira, 26/08;39%
RIO CLARO;3543907;SP;terça-feira, 25/08;39%
RIO CLARO;3543907;SP;segunda-feira, 24/08;39%
RIO CLARO;3543907;SP;domingo, 23/08;47%
RIO CLARO;3543907;SP;sábado, 22/08;42%
RIO CLARO;3543907;SP;sexta-feira, 21/08;39%
RIO CLARO;3543907;SP;quinta-feira, 20/08;40%
RIO CLARO;3543907;SP;quarta-feira, 19/08;39%
RIO CLARO;3543907;SP;terça-feira, 18/08;39%
RIO CLARO;3543907;SP;segunda-feira, 17/08;39%
RIO CLARO;3543907;SP;domingo, 16/08;49%
RIO CLARO;3543907;SP;sábado, 15/08;41%
RIO CLARO;3543907;SP;sexta-feira, 14/08;39%
RIO CLARO;3543907;SP;quinta-feira, 13/08;38%
RIO CLARO;3543907;SP;quarta-feira, 12/08;39%
RIO CLARO;3543907;SP;terça-feira, 11/08;39%
RIO CLARO;3543907;SP;segunda-feira, 10/08;38%
RIO CLARO;3543907;SP;domingo, 09/08;45%
RIO CLARO;3543907;SP;sábado, 08/08;41%
RIO CLARO;3543907;SP;sexta-feira, 07/08;38%
RIO CLARO;3543907;SP;quinta-feira, 06/08;39%
RIO CLARO;3543907;SP;quarta-feira, 05/08;39%
RIO CLARO;3543907;SP;terça-feira, 04/08;40%
RIO CLARO;3543907;SP;segunda-feira, 03/08;40%
RIO CLARO;3543907;SP;domingo, 02/08;49%
RIO CLARO;3543907;SP;sábado, 01/08;42%
RIO CLARO;3543907;SP;sexta-feira, 31/07;40%
RIO CLARO;3543907;SP;quinta-feira, 30/07;39%
RIO CLARO;3543907;SP;quarta-feira, 29/07;40%
RIO CLARO;3543907;SP;terça-feira, 28/07;40%
RIO CLARO;3543907;SP;segunda-feira, 27/07;40%
RIO CLARO;3543907;SP;domingo, 26/07;49%
RIO CLARO;3543907;SP;sábado, 25/07;43%
RIO CLARO;3543907;SP;sexta-feira, 24/07;39%
RIO CLARO;3543907;SP;quinta-feira, 23/07;39%
RIO CLARO;3543907;SP;quarta-feira, 22/07;40%
